minute,event,team_player_id,match_id
45,sub on,25410.0,660
45,sub off,25409.0,660
90+6,yellow card,25454.0,631
62,yellow card,25457.0,631
39,yellow card,25475.0,631
90,corner,25460.0,631
65,corner,25452.0,631
51,corner,25476.0,631
49,corner,25455.0,631
37,corner,25472.0,631
22,corner,25457.0,631
21,corner,25454.0,631
7,corner,25474.0,631
80,offside,25480.0,631
77,offside,25480.0,631
57,offside,25477.0,631
90,sub on,25484.0,631
90,sub off,25483.0,631
88,sub on,25456.0,631
88,sub off,25455.0,631
82,sub on,25464.0,631
82,sub off,25463.0,631
73,sub on,25458.0,631
73,sub off,25457.0,631
62,sub on,25482.0,631
62,sub off,25481.0,631
34,sub on,25475.0,631
34,sub off,25474.0,631
90+1,yellow card,25494.0,609
67,yellow card,25504.0,609
58,yellow card,25522.0,609
56,yellow card,25528.0,609
35,yellow card,25506.0,609
83,corner,25502.0,609
76,corner,25494.0,609
69,corner,25517.0,609
56,corner,25517.0,609
55,corner,25516.0,609
55,corner,25522.0,609
54,corner,25525.0,609
53,corner,25496.0,609
22,corner,25498.0,609
15,corner,25522.0,609
10,corner,25498.0,609
9,corner,25516.0,609
41,goal,25528.0,609
90+5,offside,25527.0,609
63,offside,25501.0,609
29,offside,25518.0,609
82,sub on,25523.0,609
82,sub off,25522.0,609
79,sub on,25497.0,609
79,sub off,25496.0,609
67,sub on,25505.0,609
67,sub off,25504.0,609
62,sub on,25529.0,609
62,sub off,25528.0,609
61,sub on,25500.0,609
61,sub off,25499.0,609
57,sub on,25526.0,609
57,sub off,25525.0,609
68,yellow card,25542.0,585
59,yellow card,25546.0,585
49,yellow card,25562.0,585
45,yellow card,25567.0,585
30,yellow card,25559.0,585
90+2,corner,25542.0,585
86,corner,25546.0,585
83,corner,25560.0,585
82,corner,25542.0,585
78,corner,25543.0,585
77,corner,25559.0,585
75,corner,25544.0,585
73,corner,25568.0,585
61,corner,25543.0,585
55,corner,25539.0,585
51,corner,25558.0,585
44,corner,25546.0,585
32,corner,25558.0,585
23,corner,25541.0,585
22,corner,25544.0,585
8,corner,25544.0,585
34,goal,25551.0,585
34,assist,25544.0,585
19,goal,25541.0,585
88,offside,25570.0,585
87,sub on,25545.0,585
87,sub off,25544.0,585
80,sub on,25560.0,585
80,sub off,25559.0,585
74,sub on,25565.0,585
74,sub off,25564.0,585
73,sub on,25550.0,585
73,sub off,25549.0,585
62,sub on,25542.0,585
62,sub off,25541.0,585
56,sub on,25563.0,585
56,sub off,25562.0,585
82,yellow card,25583.0,569
80,yellow card,25580.0,569
63,yellow card,25589.0,569
41,yellow card,25613.0,569
33,yellow card,25584.0,569
69,corner,25580.0,569
61,corner,25603.0,569
59,corner,25582.0,569
57,corner,25602.0,569
53,corner,25579.0,569
52,corner,25605.0,569
46,corner,25602.0,569
36,corner,25583.0,569
11,corner,25613.0,569
1,corner,25581.0,569
72,goal,25590.0,569
54,offside,25588.0,569
39,offside,25582.0,569
17,offside,25589.0,569
3,offside,25588.0,569
87,sub on,25612.0,569
87,sub off,25611.0,569
84,sub on,25585.0,569
84,sub off,25584.0,569
78,sub on,25607.0,569
78,sub off,25606.0,569
76,sub on,25587.0,569
76,sub off,25586.0,569
70,sub on,25590.0,569
70,sub off,25589.0,569
64,sub on,25610.0,569
64,sub off,25609.0,569
90+2,yellow card,25635.0,548
75,yellow card,25645.0,548
69,yellow card,25632.0,548
69,yellow card,25626.0,548
28,yellow card,25644.0,548
88,corner,25644.0,548
88,corner,25644.0,548
83,corner,25653.0,548
77,corner,25645.0,548
64,corner,25627.0,548
57,corner,25643.0,548
52,corner,25645.0,548
47,corner,25632.0,548
28,corner,25643.0,548
20,corner,25626.0,548
5,corner,25646.0,548
72,goal,25648.0,548
77,offside,25632.0,548
76,offside,25652.0,548
53,offside,25647.0,548
37,offside,25650.0,548
1,offside,25633.0,548
83,sub on,25651.0,548
83,sub off,25650.0,548
81,sub on,25631.0,548
81,sub off,,548
78,sub on,,548
78,sub off,25654.0,548
74,sub on,25629.0,548
74,sub off,25628.0,548
61,sub on,25648.0,548
61,sub off,25647.0,548
55,sub on,25635.0,548
55,sub off,25634.0,548
90,yellow card,25686.0,516
89,yellow card,25689.0,516
61,yellow card,25667.0,516
58,yellow card,25691.0,516
85,corner,25669.0,516
81,corner,25669.0,516
72,corner,25688.0,516
67,corner,25666.0,516
33,corner,25665.0,516
5,corner,25667.0,516
88,goal,25689.0,516
66,offside,25668.0,516
47,offside,25676.0,516
24,offside,25689.0,516
7,offside,25676.0,516
87,sub on,25677.0,516
87,sub off,25676.0,516
71,sub on,25694.0,516
71,sub off,25693.0,516
71,sub on,25671.0,516
71,sub off,25670.0,516
64,sub on,25696.0,516
64,sub off,,516
63,sub on,25673.0,516
63,sub off,,516
78,yellow card,25741.0,498
76,yellow card,25716.0,498
75,yellow card,,498
24,yellow card,25714.0,498
10,yellow card,25742.0,498
90,corner,25710.0,498
87,corner,25717.0,498
87,corner,25708.0,498
85,corner,25741.0,498
85,corner,25708.0,498
78,corner,25708.0,498
55,corner,25708.0,498
20,corner,25730.0,498
20,corner,25732.0,498
17,corner,25729.0,498
15,corner,25730.0,498
7,corner,25709.0,498
6,corner,25710.0,498
4,corner,25709.0,498
90+3,goal,25718.0,498
90+3,assist,25716.0,498
68,goal,25720.0,498
68,assist,25711.0,498
86,offside,,498
22,offside,25740.0,498
84,sub on,25712.0,498
84,sub off,25711.0,498
71,sub on,25731.0,498
71,sub off,25730.0,498
71,sub on,,498
71,sub off,25714.0,498
65,sub on,25737.0,498
65,sub off,25736.0,498
45,sub on,25720.0,498
45,sub off,25719.0,498
26,sub on,25735.0,498
26,sub off,25734.0,498
90+1,yellow card,25779.0,470
90+1,yellow card,25756.0,470
72,yellow card,25771.0,470
51,yellow card,25773.0,470
36,yellow card,25774.0,470
26,yellow card,25768.0,470
90+3,corner,25770.0,470
90+2,corner,25773.0,470
90,corner,,470
83,corner,25771.0,470
81,corner,25767.0,470
71,corner,25767.0,470
70,corner,25768.0,470
43,corner,25757.0,470
39,corner,25776.0,470
32,corner,25771.0,470
31,corner,25769.0,470
30,corner,25776.0,470
12,corner,25757.0,470
7,corner,25753.0,470
10,goal,25776.0,470
73,offside,25762.0,470
9,offside,25780.0,470
90,sub on,25772.0,470
90,sub off,25771.0,470
76,sub on,25754.0,470
76,sub off,25753.0,470
62,sub on,25775.0,470
62,sub off,25774.0,470
60,sub on,25760.0,470
60,sub off,,470
45,sub on,25779.0,470
45,sub off,25778.0,470
83,yellow card,,457
29,yellow card,25796.0,457
23,yellow card,25816.0,457
90+2,corner,25790.0,457
90+2,corner,25799.0,457
89,corner,25794.0,457
84,corner,25795.0,457
69,corner,25815.0,457
59,corner,25791.0,457
55,corner,25793.0,457
35,corner,25816.0,457
30,corner,,457
79,goal,25803.0,457
52,goal,25823.0,457
52,assist,25821.0,457
50,goal,25801.0,457
50,assist,25803.0,457
45+1,goal,25801.0,457
45+1,assist,25802.0,457
38,goal,25799.0,457
38,assist,25803.0,457
75,sub on,25792.0,457
75,sub off,25791.0,457
71,sub on,25819.0,457
71,sub off,25818.0,457
62,sub on,25797.0,457
62,sub off,25796.0,457
54,sub on,25815.0,457
54,sub off,25814.0,457
45,sub on,25823.0,457
45,sub off,25822.0,457
12,sub on,25801.0,457
12,sub off,25800.0,457
68,yellow card,25841.0,440
41,yellow card,25837.0,440
35,yellow card,25857.0,440
21,yellow card,25854.0,440
29,red card,,440
78,corner,25853.0,440
65,corner,25858.0,440
60,corner,25858.0,440
57,corner,25859.0,440
50,corner,25852.0,440
47,corner,25853.0,440
20,corner,25832.0,440
11,corner,25856.0,440
9,corner,,440
7,corner,25832.0,440
88,goal,25842.0,440
45+3,goal,25843.0,440
45+3,assist,25845.0,440
2,goal,25845.0,440
2,assist,25844.0,440
87,sub on,25862.0,440
87,sub off,25861.0,440
81,sub on,25860.0,440
81,sub off,25859.0,440
78,sub on,25842.0,440
78,sub off,25841.0,440
66,sub on,25840.0,440
66,sub off,,440
59,sub on,25864.0,440
59,sub off,25863.0,440
45,sub on,25836.0,440
45,sub off,25835.0,440
90+3,yellow card,25878.0,428
89,yellow card,25877.0,428
72,yellow card,25904.0,428
20,yellow card,25886.0,428
90+1,corner,25897.0,428
68,corner,25899.0,428
61,corner,25875.0,428
53,corner,25879.0,428
48,corner,,428
24,corner,25878.0,428
21,corner,25897.0,428
15,corner,25900.0,428
12,corner,25895.0,428
90+5,own goal,25901.0,428
90+3,offside,25907.0,428
81,offside,25886.0,428
64,offside,25886.0,428
57,offside,25884.0,428
88,sub on,25888.0,428
88,sub off,25887.0,428
85,sub on,25901.0,428
85,sub off,25900.0,428
78,sub on,25885.0,428
78,sub off,25884.0,428
67,sub on,25906.0,428
67,sub off,25905.0,428
67,sub on,25880.0,428
67,sub off,25879.0,428
45,sub on,25903.0,428
45,sub off,25902.0,428
86,yellow card,,406
62,yellow card,25941.0,406
56,yellow card,25949.0,406
42,yellow card,25944.0,406
16,yellow card,25940.0,406
90+9,corner,25937.0,406
90+8,corner,25940.0,406
82,corner,25922.0,406
68,corner,25940.0,406
61,corner,25943.0,406
60,corner,25937.0,406
57,corner,25947.0,406
52,corner,25941.0,406
46,corner,25938.0,406
35,corner,25949.0,406
24,corner,25938.0,406
22,corner,25930.0,406
18,corner,,406
4,corner,25945.0,406
2,corner,25938.0,406
77,goal,25950.0,406
58,goal,,406
58,assist,25923.0,406
23,goal,25940.0,406
45+1,offside,25929.0,406
45,offside,25924.0,406
40,offside,25930.0,406
18,offside,25938.0,406
83,sub on,25948.0,406
83,sub off,25947.0,406
81,sub on,25921.0,406
81,sub off,25920.0,406
74,sub on,25931.0,406
74,sub off,25930.0,406
74,sub on,25926.0,406
74,sub off,25925.0,406
69,sub on,25939.0,406
69,sub off,25938.0,406
64,sub on,25942.0,406
64,sub off,25941.0,406
90+1,yellow card,25988.0,381
88,yellow card,25993.0,381
53,yellow card,25990.0,381
45,yellow card,25969.0,381
27,yellow card,25972.0,381
89,corner,25986.0,381
62,corner,25964.0,381
60,corner,25969.0,381
48,corner,25987.0,381
42,corner,,381
38,corner,25963.0,381
30,corner,25988.0,381
22,corner,25986.0,381
12,corner,25961.0,381
11,corner,,381
21,goal,25984.0,381
21,assist,25986.0,381
82,offside,25971.0,381
74,offside,25971.0,381
34,offside,25994.0,381
85,sub on,25968.0,381
85,sub off,,381
83,sub on,25993.0,381
83,sub off,25992.0,381
77,sub on,25966.0,381
77,sub off,25965.0,381
71,sub on,25996.0,381
71,sub off,25995.0,381
63,sub on,25991.0,381
63,sub off,25990.0,381
57,sub on,25973.0,381
57,sub off,25972.0,381
85,yellow card,26007.0,757
80,yellow card,26011.0,757
76,yellow card,26017.0,757
60,yellow card,,757
56,yellow card,26035.0,757
45+2,yellow card,26038.0,757
84,corner,26009.0,757
68,corner,,757
69,corner,26006.0,757
62,corner,26007.0,757
42,corner,26032.0,757
23,corner,26032.0,757
16,corner,26036.0,757
15,corner,26029.0,757
66,goal,26042.0,757
66,assist,26037.0,757
18,goal,26012.0,757
18,assist,26011.0,757
90+3,offside,26017.0,757
73,offside,26042.0,757
90+2,sub on,,757
90+2,sub off,26030.0,757
77,sub on,26021.0,757
77,sub off,26020.0,757
76,sub on,26034.0,757
76,sub off,26033.0,757
72,sub on,26015.0,757
72,sub off,26014.0,757
72,sub on,26013.0,757
72,sub off,26012.0,757
50,sub on,26039.0,757
50,sub off,26038.0,757
45,sub on,26019.0,757
45,sub off,26018.0,757
45,sub on,26017.0,757
45,sub off,26016.0,757
90+7,yellow card,26081.0,735
43,yellow card,26063.0,735
90+2,corner,,735
85,corner,26057.0,735
79,corner,,735
73,corner,26085.0,735
72,corner,26078.0,735
55,corner,26076.0,735
53,corner,26053.0,735
48,corner,26076.0,735
45+1,corner,26057.0,735
38,corner,26075.0,735
25,corner,26076.0,735
10,corner,26053.0,735
8,corner,26080.0,735
4,corner,26082.0,735
3,corner,26078.0,735
90+3,goal,26065.0,735
90+3,assist,,735
66,goal,26089.0,735
66,assist,26083.0,735
45+2,goal,26085.0,735
5,goal,26058.0,735
5,assist,26065.0,735
2,goal,26063.0,735
69,offside,26086.0,735
68,offside,26065.0,735
46,offside,26063.0,735
22,offside,26055.0,735
7,offside,26063.0,735
6,offside,26086.0,735
79,sub on,26059.0,735
79,sub off,26058.0,735
78,sub on,26077.0,735
78,sub off,26076.0,735
69,sub on,26064.0,735
69,sub off,26063.0,735
60,sub on,26088.0,735
60,sub off,,735
59,sub on,26083.0,735
59,sub off,26082.0,735
59,sub on,26081.0,735
59,sub off,26080.0,735
57,sub on,26067.0,735
57,sub off,26066.0,735
56,sub on,26056.0,735
56,sub off,26055.0,735
56,sub on,26061.0,735
56,sub off,26060.0,735
90,yellow card,26125.0,702
46,yellow card,26099.0,702
90+2,corner,26122.0,702
73,corner,26123.0,702
66,corner,26121.0,702
56,corner,26099.0,702
51,corner,26125.0,702
50,corner,26123.0,702
32,corner,26122.0,702
22,corner,26122.0,702
20,corner,26098.0,702
10,corner,26129.0,702
6,corner,26108.0,702
6,corner,26099.0,702
80,goal,26111.0,702
80,assist,26105.0,702
66,offside,26110.0,702
61,offside,26110.0,702
35,offside,26131.0,702
22,offside,26103.0,702
84,sub on,26104.0,702
84,sub off,26103.0,702
83,sub on,26128.0,702
83,sub off,26127.0,702
78,sub on,26109.0,702
78,sub off,26108.0,702
78,sub on,26107.0,702
78,sub off,26106.0,702
69,sub on,26130.0,702
69,sub off,26129.0,702
69,sub on,26132.0,702
69,sub off,26131.0,702
65,sub on,26113.0,702
65,sub off,26112.0,702
65,sub on,26102.0,702
65,sub off,26101.0,702
61,sub on,26136.0,702
61,sub off,26135.0,702
61,sub on,26134.0,702
61,sub off,26133.0,702
90+4,yellow card,,686
90+1,yellow card,26172.0,686
86,yellow card,26182.0,686
81,yellow card,26149.0,686
60,yellow card,26145.0,686
34,yellow card,,686
26,yellow card,26147.0,686
90+3,corner,26182.0,686
88,corner,26150.0,686
78,corner,26177.0,686
72,corner,26181.0,686
72,corner,,686
50,corner,26175.0,686
44,corner,26144.0,686
29,corner,26150.0,686
16,corner,26170.0,686
15,corner,26170.0,686
13,corner,26146.0,686
7,corner,26147.0,686
7,corner,26150.0,686
90+1,goal,26155.0,686
56,goal,,686
41,goal,26181.0,686
41,assist,26172.0,686
61,offside,,686
60,offside,26147.0,686
49,offside,26158.0,686
3,offside,26158.0,686
83,sub on,26159.0,686
83,sub off,26158.0,686
81,sub on,26176.0,686
81,sub off,26175.0,686
80,sub on,26182.0,686
80,sub off,26181.0,686
74,sub on,26157.0,686
74,sub off,26156.0,686
74,sub on,26152.0,686
74,sub off,26151.0,686
73,sub on,26169.0,686
73,sub off,26168.0,686
72,sub on,26174.0,686
72,sub off,26173.0,686
65,sub on,26180.0,686
65,sub off,,686
61,sub on,26148.0,686
61,sub off,26147.0,686
61,sub on,26154.0,686
61,sub off,26153.0,686
64,yellow card,26193.0,663
59,yellow card,26222.0,663
25,yellow card,26216.0,663
19,yellow card,26195.0,663
14,yellow card,26198.0,663
90+2,corner,26213.0,663
90+1,corner,26219.0,663
58,corner,26213.0,663
56,corner,26190.0,663
49,corner,26215.0,663
40,corner,26195.0,663
38,corner,26216.0,663
30,corner,26226.0,663
46,goal,26226.0,663
46,assist,26221.0,663
45+3,goal,26203.0,663
87,offside,26204.0,663
77,offside,26204.0,663
68,offside,26200.0,663
4,offside,26193.0,663
90,sub on,26197.0,663
90,sub off,26196.0,663
78,sub on,26223.0,663
78,sub off,26222.0,663
71,sub on,26202.0,663
71,sub off,26201.0,663
71,sub on,26194.0,663
71,sub off,26193.0,663
70,sub on,26199.0,663
70,sub off,26198.0,663
65,sub on,26218.0,663
65,sub off,26217.0,663
24,sub on,26215.0,663
24,sub off,26214.0,663
82,yellow card,26263.0,643
69,yellow card,26269.0,643
66,yellow card,26262.0,643
35,yellow card,26241.0,643
90+1,red card,,643
63,corner,26272.0,643
62,corner,26240.0,643
60,corner,26267.0,643
58,corner,26264.0,643
56,corner,26262.0,643
34,corner,26261.0,643
20,corner,26239.0,643
14,corner,26264.0,643
11,corner,26261.0,643
36,goal,26270.0,643
36,assist,26273.0,643
90+3,offside,26237.0,643
89,offside,26271.0,643
81,offside,26244.0,643
68,offside,26241.0,643
53,offside,26272.0,643
15,offside,26248.0,643
82,sub on,26246.0,643
82,sub off,26245.0,643
82,sub on,26251.0,643
82,sub off,26250.0,643
82,sub on,26249.0,643
82,sub off,26248.0,643
79,sub on,26271.0,643
79,sub off,26270.0,643
75,sub on,26242.0,643
75,sub off,26241.0,643
71,sub on,26266.0,643
71,sub off,26265.0,643
70,sub on,26268.0,643
70,sub off,26267.0,643
66,sub on,26263.0,643
66,sub off,26262.0,643
57,sub on,26244.0,643
57,sub off,26243.0,643
84,yellow card,26313.0,622
51,yellow card,,622
51,yellow card,26284.0,622
88,corner,26311.0,622
85,corner,26305.0,622
79,corner,26282.0,622
78,corner,26282.0,622
75,corner,26284.0,622
73,corner,26314.0,622
72,corner,26304.0,622
66,corner,,622
53,corner,26302.0,622
27,corner,26303.0,622
26,corner,26302.0,622
20,corner,26282.0,622
90+1,goal,26291.0,622
90+1,assist,26285.0,622
46,offside,26286.0,622
45+2,offside,26311.0,622
29,offside,26291.0,622
20,offside,,622
13,offside,26313.0,622
10,offside,26314.0,622
82,sub on,26290.0,622
82,sub off,26289.0,622
81,sub on,26315.0,622
81,sub off,26314.0,622
63,sub on,26307.0,622
63,sub off,26306.0,622
59,sub on,26287.0,622
59,sub off,26286.0,622
37,sub on,26311.0,622
37,sub off,26310.0,622
84,yellow card,26348.0,612
81,yellow card,26325.0,612
81,yellow card,26342.0,612
65,yellow card,26326.0,612
57,yellow card,26345.0,612
53,yellow card,26351.0,612
40,yellow card,26350.0,612
89,red card,,612
34,red card,26330.0,612
90+3,corner,26335.0,612
83,corner,26343.0,612
62,corner,26343.0,612
41,corner,26322.0,612
24,corner,26332.0,612
24,corner,,612
16,corner,26347.0,612
16,corner,26342.0,612
44,goal,26354.0,612
44,assist,26347.0,612
28,goal,26342.0,612
28,assist,26343.0,612
36,offside,26353.0,612
22,offside,26334.0,612
79,sub on,26329.0,612
79,sub off,26328.0,612
75,sub on,26348.0,612
75,sub off,26347.0,612
61,sub on,26335.0,612
61,sub off,26334.0,612
61,sub on,26325.0,612
61,sub off,26324.0,612
45,sub on,26351.0,612
45,sub off,26350.0,612
13,sub on,26353.0,612
13,sub off,26352.0,612
46,yellow card,26371.0,590
45,yellow card,,590
45,yellow card,26390.0,590
41,yellow card,26388.0,590
34,yellow card,26367.0,590
90+4,corner,,590
90+2,corner,26393.0,590
88,corner,26385.0,590
78,corner,26383.0,590
50,corner,26367.0,590
18,corner,26387.0,590
6,corner,26387.0,590
3,corner,26384.0,590
89,goal,26365.0,590
89,assist,26372.0,590
43,goal,26375.0,590
43,assist,26367.0,590
44,offside,26390.0,590
25,offside,26388.0,590
81,sub on,26368.0,590
81,sub off,26367.0,590
77,sub on,26396.0,590
77,sub off,26395.0,590
72,sub on,26391.0,590
72,sub off,26390.0,590
72,sub on,26376.0,590
72,sub off,26375.0,590
61,sub on,26393.0,590
61,sub off,26392.0,590
12,sub on,26374.0,590
12,sub off,26373.0,590
90,yellow card,26409.0,574
74,yellow card,26406.0,574
55,yellow card,26408.0,574
35,yellow card,26405.0,574
27,yellow card,26414.0,574
25,yellow card,26436.0,574
14,yellow card,26431.0,574
66,red card,,574
86,corner,26407.0,574
83,corner,26403.0,574
79,corner,,574
76,corner,26403.0,574
70,corner,26406.0,574
51,corner,,574
41,corner,,574
31,corner,26405.0,574
19,corner,26432.0,574
12,corner,,574
2,corner,26431.0,574
20,goal,26405.0,574
45+2,offside,26416.0,574
44,offside,26434.0,574
42,offside,26434.0,574
38,offside,26436.0,574
3,offside,26414.0,574
90+1,sub on,26435.0,574
90+1,sub off,26434.0,574
69,sub on,26409.0,574
69,sub off,26408.0,574
69,sub on,26412.0,574
69,sub off,26411.0,574
63,sub on,26415.0,574
63,sub off,26414.0,574
62,sub on,26430.0,574
62,sub off,26429.0,574
25,sub on,26427.0,574
25,sub off,26426.0,574
77,yellow card,26449.0,554
69,yellow card,26476.0,554
54,yellow card,26471.0,554
45+1,yellow card,26479.0,554
40,yellow card,26454.0,554
38,yellow card,26472.0,554
89,corner,26471.0,554
75,corner,26471.0,554
68,corner,26476.0,554
67,corner,26479.0,554
61,corner,26476.0,554
60,corner,26471.0,554
48,corner,26447.0,554
32,corner,26477.0,554
25,corner,26477.0,554
22,corner,26477.0,554
14,corner,26447.0,554
27,goal,26475.0,554
15,offside,26479.0,554
12,offside,26458.0,554
2,offside,26458.0,554
90,sub on,26474.0,554
90,sub off,26473.0,554
83,sub on,26455.0,554
83,sub off,26454.0,554
82,sub on,26478.0,554
82,sub off,26477.0,554
76,sub on,26451.0,554
76,sub off,26450.0,554
67,sub on,,554
67,sub off,26481.0,554
59,sub on,26457.0,554
59,sub off,26456.0,554
86,yellow card,,534
76,yellow card,26501.0,534
71,yellow card,26503.0,534
62,yellow card,26504.0,534
31,yellow card,26519.0,534
88,red card,,534
68,corner,,534
45,corner,26512.0,534
41,corner,26494.0,534
11,corner,26504.0,534
10,corner,26496.0,534
60,goal,26525.0,534
60,assist,26517.0,534
12,goal,26501.0,534
83,offside,26503.0,534
64,offside,26501.0,534
56,offside,26503.0,534
5,offside,26521.0,534
4,offside,26504.0,534
90,sub on,26505.0,534
90,sub off,26504.0,534
83,sub on,26524.0,534
83,sub off,26523.0,534
79,sub on,26502.0,534
79,sub off,26501.0,534
63,sub on,26522.0,534
63,sub off,26521.0,534
63,sub on,26500.0,534
63,sub off,26499.0,534
54,sub on,26517.0,534
54,sub off,26516.0,534
83,yellow card,26553.0,529
81,yellow card,26537.0,529
77,yellow card,26541.0,529
74,yellow card,26535.0,529
21,yellow card,26557.0,529
14,yellow card,26533.0,529
75,corner,26553.0,529
59,corner,,529
50,corner,26552.0,529
39,corner,26556.0,529
35,corner,26557.0,529
33,corner,26563.0,529
46,goal,26559.0,529
32,goal,26555.0,529
32,assist,,529
40,own goal,26555.0,529
88,offside,,529
62,offside,26543.0,529
61,offside,26541.0,529
56,offside,26542.0,529
43,offside,26543.0,529
85,sub on,26564.0,529
85,sub off,26563.0,529
79,sub on,26560.0,529
79,sub off,26559.0,529
78,sub on,26544.0,529
78,sub off,26543.0,529
70,sub on,26558.0,529
70,sub off,26557.0,529
64,sub on,26537.0,529
64,sub off,26536.0,529
45,sub on,26539.0,529
45,sub off,26538.0,529
75,yellow card,26599.0,503
56,yellow card,,503
38,yellow card,26603.0,503
37,yellow card,26577.0,503
89,corner,26596.0,503
82,corner,26596.0,503
77,corner,26600.0,503
74,corner,26577.0,503
63,corner,26595.0,503
47,corner,26596.0,503
47,corner,,503
40,corner,26603.0,503
34,corner,26600.0,503
30,corner,26596.0,503
30,corner,26603.0,503
28,corner,26597.0,503
25,corner,26595.0,503
19,corner,26577.0,503
7,corner,26595.0,503
4,corner,26603.0,503
90+5,goal,26584.0,503
90+5,assist,26578.0,503
71,goal,26597.0,503
71,assist,26607.0,503
17,goal,26600.0,503
3,offside,26597.0,503
85,sub on,26606.0,503
85,sub off,26605.0,503
84,sub on,26578.0,503
84,sub off,26577.0,503
78,sub on,26581.0,503
78,sub off,26580.0,503
74,sub on,26599.0,503
74,sub off,,503
65,sub on,26583.0,503
65,sub off,26582.0,503
60,sub on,26602.0,503
60,sub off,26601.0,503
90+4,yellow card,26621.0,481
86,yellow card,26641.0,481
81,yellow card,26613.0,481
77,yellow card,26638.0,481
73,yellow card,26640.0,481
41,yellow card,,481
35,yellow card,26642.0,481
90+3,corner,26639.0,481
89,corner,,481
89,corner,26615.0,481
74,corner,26621.0,481
71,corner,,481
17,corner,26613.0,481
9,corner,26612.0,481
3,corner,26638.0,481
75,goal,26648.0,481
59,goal,26617.0,481
59,assist,26619.0,481
74,offside,26623.0,481
44,offside,26647.0,481
33,offside,26647.0,481
30,offside,26640.0,481
4,offside,26648.0,481
85,sub on,,481
85,sub off,,481
84,sub on,26624.0,481
84,sub off,26623.0,481
76,sub on,26618.0,481
76,sub off,26617.0,481
74,sub on,26644.0,481
74,sub off,26643.0,481
72,sub on,26621.0,481
72,sub off,26620.0,481
72,sub on,26641.0,481
72,sub off,26640.0,481
87,yellow card,26681.0,464
83,yellow card,26666.0,464
77,yellow card,26683.0,464
72,yellow card,26684.0,464
90+1,corner,26684.0,464
82,corner,26684.0,464
78,corner,26684.0,464
67,corner,,464
60,corner,26680.0,464
51,corner,26660.0,464
47,corner,26660.0,464
42,corner,26680.0,464
40,corner,,464
37,corner,26658.0,464
24,corner,,464
23,corner,,464
20,corner,26690.0,464
3,corner,26687.0,464
78,goal,26658.0,464
78,assist,26661.0,464
64,goal,26693.0,464
64,assist,26687.0,464
48,goal,26667.0,464
48,assist,26662.0,464
68,offside,26693.0,464
51,offside,26693.0,464
41,offside,,464
33,offside,26667.0,464
21,offside,,464
5,offside,26693.0,464
72,sub on,26666.0,464
72,sub off,26665.0,464
67,sub on,26664.0,464
67,sub off,26663.0,464
62,sub on,,464
62,sub off,26688.0,464
54,sub on,26670.0,464
54,sub off,26669.0,464
45,sub on,26691.0,464
45,sub off,26690.0,464
45,sub on,26686.0,464
45,sub off,26685.0,464
89,yellow card,26712.0,446
79,yellow card,26733.0,446
75,yellow card,26704.0,446
63,yellow card,,446
63,yellow card,26713.0,446
51,yellow card,26732.0,446
27,yellow card,26706.0,446
20,yellow card,26728.0,446
70,red card,26711.0,446
59,red card,,446
85,corner,26734.0,446
77,corner,26703.0,446
41,corner,26732.0,446
41,corner,26726.0,446
40,corner,26728.0,446
15,corner,26703.0,446
14,corner,26710.0,446
4,corner,26704.0,446
39,goal,26737.0,446
39,assist,26730.0,446
31,goal,26712.0,446
23,goal,26737.0,446
23,assist,26733.0,446
65,offside,26706.0,446
58,offside,26737.0,446
86,sub on,26714.0,446
86,sub off,26713.0,446
82,sub on,26716.0,446
82,sub off,26715.0,446
81,sub on,26734.0,446
81,sub off,26733.0,446
72,sub on,26709.0,446
72,sub off,26708.0,446
61,sub on,26729.0,446
61,sub off,26728.0,446
61,sub on,26738.0,446
61,sub off,26737.0,446
71,yellow card,26773.0,416
64,yellow card,26778.0,416
62,yellow card,26780.0,416
59,yellow card,26784.0,416
56,yellow card,26753.0,416
41,yellow card,26751.0,416
15,yellow card,26755.0,416
13,yellow card,26775.0,416
85,red card,,416
74,corner,26755.0,416
68,corner,26749.0,416
61,corner,26777.0,416
60,corner,26771.0,416
39,corner,26757.0,416
21,corner,26750.0,416
10,corner,26773.0,416
63,offside,,416
52,offside,26780.0,416
87,sub on,26782.0,416
87,sub off,26781.0,416
81,sub on,26759.0,416
81,sub off,,416
80,sub on,26756.0,416
80,sub off,26755.0,416
70,sub on,26776.0,416
70,sub off,26775.0,416
51,sub on,26784.0,416
51,sub off,26783.0,416
45,sub on,26752.0,416
45,sub off,26751.0,416
90,yellow card,26803.0,391
61,yellow card,26823.0,391
60,yellow card,26797.0,391
50,yellow card,26822.0,391
39,yellow card,,391
90+7,corner,26824.0,391
90+7,corner,26824.0,391
85,corner,26792.0,391
73,corner,26816.0,391
68,corner,26815.0,391
56,corner,26823.0,391
51,corner,26818.0,391
31,corner,26796.0,391
25,corner,26822.0,391
24,corner,26815.0,391
23,corner,26823.0,391
18,corner,26826.0,391
13,corner,26818.0,391
10,corner,26815.0,391
90,offside,26803.0,391
65,offside,26803.0,391
83,sub on,26824.0,391
83,sub off,26823.0,391
81,sub on,26798.0,391
81,sub off,26797.0,391
81,sub on,26827.0,391
81,sub off,26826.0,391
71,sub on,26800.0,391
71,sub off,26799.0,391
64,sub on,26821.0,391
